,tweets,id,date,source,likes,retweets
636,3000+ people have already read 'Novel #Coronavirus (#2019nCoV) fatality rate: WHO and media vs logic and mathematics' article https://t.co/NEDSvxPwIJ Share it! Stop misinformation campaign by WHO and the mass media.,1226293958587887620,2020-02-08 23:57:17,Twitter for Android,0,10
637,"So this is the situation at NTUC FairPrice JEM this morning (8 Feb). The aftermath from last night. 

Due to the long queues at closing time, customers had to leave them aside

#coronavirus #ncov #singapore https://t.co/l22FayPib1",1226293921841500162,2020-02-08 23:57:09,Twitter for Android,0,1775
638,"@alphalupi2010 @PlainSite My thoughts on 2019-nCoV is that it is universally transmissible.  If you are in an enclosed area with it and your protective gear fails, you get it.  From there you have a 1/5th chance of developing severe complications.  3/4ths of those patients expire.

So 15% w/ICU care.",1226293920012947461,2020-02-08 23:57:08,Twitter for Android,0,0
639,#Coronavirus: Largest analysis of #nCoV genomic data to date confirms it originated in bats &amp; shows low  heterogeneity. Evidence suggests a hyper-variable 'hotspot' suggesting the existence of 2 viral subtypes. Journal of Medical Virology https://t.co/DLXoQvuprJ https://t.co/d3XMVc8i96,1226293885976092672,2020-02-08 23:57:00,Twitter for iPhone,0,11
640,"@WHO @WHOWPRO We answer more rumours and myths about the 2019 novel #coronavirus.

Q: Can the new coronavirus (2019-nCoV) survive in hot and humid climates?

A: Yes, 2019-nCoV has spread to countries with both hot and humid climates, as well as cold and dry. https://t.co/W2hIkPusin",1226293880108339201,2020-02-08 23:56:59,Twitter Web App,0,222
641,"It's official nCoV 2019 ARD has surpassed the death count of SARS. In a span of less than a month. Not counting the unofficial count, though.

#coronavirus https://t.co/tCjn1tR0nK",1226293842921562114,2020-02-08 23:56:50,Twitter for iPhone,0,36
642,"Q: Does drinking alcohol prevent the new #coronavirus?

A: No, drinking alcohol does not protect you from 2019-nCoV infection. Alcohol should always be consumed in moderation &amp; people who do not drink alcohol should not start drinking in an attempt to prevent 2019-nCoV infection. https://t.co/he0sBpZn0r",1226293830892302337,2020-02-08 23:56:47,Twitter Web App,0,204
643,"""In this single-center case series involving 138 patients with NCIP, 26% of patients required admission to the intensive care unit and 4.3% died. Presumed human-to-human hospital-associated transmission of 2019-nCoV was suspected in 41% of patients."" / https://t.co/iHzlRTRCS4",1226293796301750272,2020-02-08 23:56:39,はてなブックマーク,0,0
644,"BREAKING: China #nCoV death toll soars to 803, official says | via @AFP https://t.co/3lAXIwSJhl",1226293787191676928,2020-02-08 23:56:36,Twitter for iPhone,0,30
645,"NCoV is indeed a matter of health attention. But to oust Duterte is not a well-contemplated resort. 

Remember: we had Dengvaxia, a vaccine administered wrongly, that killed hundreds of people leaving their parents and relatives in agony. 

The latter is worse. 

PNoy, huh? Wdys!",1226293726550491136,2020-02-08 23:56:22,Twitter for iPhone,3,0
646,"A study by Richardson et al 2020 showed that Bacitinib can be used as a potential treatment for 2019-nCoV. Using the BenevolentAI, Bacitinib is predicted to reduce the ability of the virus to infect lung cells. https://t.co/M4x9sT2m5T",1226293722930790400,2020-02-08 23:56:21,Twitter for Android,0,1339
647,"JUST IN: OFWs from #nCoV-hit city of Wuhan in China have arrived in the Philippines, @DFAPHL says https://t.co/OAvwMEb4zX",1226293647823425536,2020-02-08 23:56:03,Twitter for Android,0,52
648,"Be ever vigilant of the Hegalean Dialectic of problem, reaction, solution. 

*This depicts the first Whistle blower of the coronavirus Dr. Li Wenliang 34 years old, who just died by the nCoV leaked bioweapon. Nice touch by the artists with the barbwire mask. 🙏 https://t.co/30cutV7zXV",1226293637975330816,2020-02-08 23:56:01,Twitter for iPad,0,5
649,@2019_nCoV_stats Good work! 👍,1226293610544386049,2020-02-08 23:55:54,Twitter for iPhone,0,0
650,"@washingtonpost Today's report on the 2019-nCoV coronavirus epidemic: https://t.co/A7uPNsYZ49 (18:00 GMT, Saturday 8 February 2020)",1226293597391056896,2020-02-08 23:55:51,Twitter Web App,5,0
651,@metjeffuk @SkyNewsBreak 2019-nCoV is new should I say...,1226293570950311936,2020-02-08 23:55:45,Twitter Web App,0,0
652,The 1st confirmed Philippine #nCoV case has now recovered and is no longer shedding virus. She needs 1 more negative test  to go home. This shows that nCoV is NOT always fatal (2% mortality is the latest) AND recovery is MORE likely than dying. #wewillbeok https://t.co/bDSYU8E6aG,1226293542194040833,2020-02-08 23:55:38,Twitter Web App,0,1834
653,Dead bodies piled up in #wuhan #Hospitals #WuhanCoronavirus #CoronavirusOutbreak #coronaviruschina #coronaviruswuhan #coronavirus #ChinaCoronaVirus #nCoV #coronaviruses #ChinaWuHan #nCoV2020 https://t.co/uyLT71RAzl,1226293537269936129,2020-02-08 23:55:37,Twitter for iPhone,0,303
654,#Coronavirus: Largest analysis of #nCoV genomic data to date confirms it originated in bats &amp; shows low  heterogeneity. Evidence suggests a hyper-variable 'hotspot' suggesting the existence of 2 viral subtypes. Journal of Medical Virology https://t.co/DLXoQvuprJ https://t.co/d3XMVc8i96,1226293480470859777,2020-02-08 23:55:23,Twitter Web App,0,11
655,@SeanBradbery Do you ha e a good source? I’ve been using @2019_nCoV_stats,1226293473768169472,2020-02-08 23:55:22,Twitter for iPhone,0,0
656,The 1st confirmed Philippine #nCoV case has now recovered and is no longer shedding virus. She needs 1 more negative test  to go home. This shows that nCoV is NOT always fatal (2% mortality is the latest) AND recovery is MORE likely than dying. #wewillbeok https://t.co/bDSYU8E6aG,1226293460430254080,2020-02-08 23:55:19,Twitter Web App,0,1834
657,"University of California Santa Cruz has posted the #nCoV genome on its UCSC Genome Browser. This allows scientists worldwide to use #coronavirus genomic data for research, Genome Browser Engineer Hiram Clawson said https://t.co/ZFKgtP4kOE via @medical_xpress",1226293460023508993,2020-02-08 23:55:18,Twitter for Android,0,30
658,#Coronavirus: Largest analysis of #nCoV genomic data to date confirms it originated in bats &amp; shows low  heterogeneity. Evidence suggests a hyper-variable 'hotspot' suggesting the existence of 2 viral subtypes. Journal of Medical Virology https://t.co/DLXoQvuprJ https://t.co/d3XMVc8i96,1226293420114817025,2020-02-08 23:55:09,Twitter for Android,0,11
659,NCOV - No Ca-date On Valentines,1226293406214717440,2020-02-08 23:55:06,Twitter for Android,0,7075
660,"@PointlessBrexit If I was the Queen, and wondering who to send to China, in the middle of the nCoV Coronavirus outbreak, I'd have Prince Andrew high up on the list.",1226293398681849863,2020-02-08 23:55:04,Twitter Web App,6,1
661,"7 new nCoV cases in S'pore, including taxi &amp; private-hire drivers

2 of the them do not have travel history to China or links to other pts; taking total number of such cases to 7.

S""pore showing more evidence of sustained local transmission. 

https://t.co/55fNABhlrR",1226293389965971456,2020-02-08 23:55:02,Twitter for iPhone,0,23
662,"RTHK reports that #HKGov plans to recruit teenage scouts to work 8-hour shifts in #coronavirus #Quarantine centers. Without protective gear, medical training and insurance provided, #CarrieLam is literally putting our next generation in peril. #nCoV #HongKong https://t.co/KOixM2aPXe",1226293365886443520,2020-02-08 23:54:56,Twitter for iPhone,0,999
663,"@PhilippineStar The ex barangay captain of Munoz who ran for mayor of Pasay, issued a medical opinion to assure the people of Capas. This guy has been exhibiting symptoms of stupidity for many years now.

#Brilliant #nCov",1226293334307532800,2020-02-08 23:54:48,Twitter Web App,0,0
664,"@DFAPHL LOOK: Tight security is being implemented at the Athlete’s Village in New Clark City in Tarlac where repatriated OFWs from Wuhan, China will undergo a 14-day quarantine. #nCoV #coronavirus | via @biancadava https://t.co/S9yBEpRd5W",1226293295552184320,2020-02-08 23:54:39,Twitter for Android,0,8
665,"The DFA brought back to the Philippines today a total of 30 Filipinos who wished to return home from Wuhan City, ground zero of the 2019 Novel Coronavirus Acute Respiratory Disease (2019-nCoV ARD).

@teddyboylocsin 
#AssistancetoNationals
#DFAinACTION https://t.co/mQ8t30Mwmp",1226293283355103233,2020-02-08 23:54:36,Twitter Web App,189,63
666,"#BREAKING: Corona Virus DEATHS (806) surpass SARS (800) within 2 months. It took SARS 8 months to reach 800 deaths and 8,000 infected. If this doesn't scream pandemic I don't know what does.
#coronavirus #CoronaOutbreak #WuhanCoronavirus #Wuhan #Ncov #Hubei #Fluseason",1226293218242895873,2020-02-08 23:54:21,Twitter for Android,16,9
667,The 1st confirmed Philippine #nCoV case has now recovered and is no longer shedding virus. She needs 1 more negative test  to go home. This shows that nCoV is NOT always fatal (2% mortality is the latest) AND recovery is MORE likely than dying. #wewillbeok https://t.co/bDSYU8E6aG,1226293217093537792,2020-02-08 23:54:21,Twitter for Android,0,1834
668,"1/THREAD: WHEN WAS IT CLEAR?

Feb. 8, 2020: The purpose of this thread is to document and timestamp when it first became clear that nCov was likely to lead to a global pandemic.

The purpose is to give something to cite when ppl later claim ""But there was NO WAY OF KNOWING...""",1226293209048895488,2020-02-08 23:54:19,Twitter for Android,0,116
669,"#JustPublished:
Personal protective equipment (PPE) needs in healthcare settings for the care of patients with suspected or confirmed novel coronavirus (2019-nCoV) - read our technical report, supporting public health preparedness planning.

Click: https://t.co/F8on1stYh3",1226293135858372609,2020-02-08 23:54:01,Twitter for iPhone,0,55
670,We are tracking the 2019-nCoV spread in real-time. Cases and locations can be viewed here; data available for download. #nCoV2019 @JHUSystems  https://t.co/qfVymyUf7v https://t.co/SS9zUwrQxT,1226293124336640001,2020-02-08 23:53:58,Twitter for Android,0,1591
671,"""Thank you for risking it for us"" despite the nCoV situation that caused a month of anxiety, stress and a bumpy road if the concert will be pushed thru,  thank you for risking it all for us as well, @saythename_17 @happeehour @PULPLiveWorld  🤍 always the best time with you. https://t.co/aDurdfYRZv",1226293072767569920,2020-02-08 23:53:46,Twitter for iPhone,7,0
672,"JUST IN: OFWs from #nCoV-hit city of Wuhan in China have arrived in the Philippines, @DFAPHL says https://t.co/OAvwMEb4zX",1226293069303013378,2020-02-08 23:53:45,Twitter for Android,0,52
673,"@DFAPHL LOOK: Tight security is being implemented at the Athlete’s Village in New Clark City in Tarlac where repatriated OFWs from Wuhan, China will undergo a 14-day quarantine. #nCoV #coronavirus | via @biancadava https://t.co/S9yBEpRd5W",1226292915007148032,2020-02-08 23:53:09,TweetDeck,0,8
674,"#brutal #WuhanLockDown, &amp; force quarantine not only cause more death, they also violate human rights, #wuhan people are being discriminated everywhere in #China during #2019_nCov #coronavirus  #outbreak #2019n_CoV https://t.co/pEqMsd6Nwk",1226292912788582401,2020-02-08 23:53:08,Twitter Web App,0,84
675,We are helping combat #CoronaVirus by working with @CEPIvaccines. We’re sharing our adjuvant technology to support rapid development of candidate vaccines https://t.co/rtuSnTWh5Q https://t.co/Tz5yAH0JEv,1226292911769366528,2020-02-08 23:53:08,Twitter Web App,0,73
676,3000+ people have already read 'Novel #Coronavirus (#2019nCoV) fatality rate: WHO and media vs logic and mathematics' article https://t.co/NEDSvxPwIJ Share it! Stop misinformation campaign by WHO and the mass media.,1226292910167031810,2020-02-08 23:53:07,Twitter for Android,0,10
677,#Coronavirus: Largest analysis of #nCoV genomic data to date confirms it originated in bats &amp; shows low  heterogeneity. Evidence suggests a hyper-variable 'hotspot' suggesting the existence of 2 viral subtypes. Journal of Medical Virology https://t.co/DLXoQvuprJ https://t.co/d3XMVc8i96,1226292879259324417,2020-02-08 23:53:00,Twitter Web App,12,11
678,"@DFAPHL LOOK: Tight security is being implemented at the Athlete’s Village in New Clark City in Tarlac where repatriated OFWs from Wuhan, China will undergo a 14-day quarantine. #nCoV #coronavirus | via @biancadava https://t.co/S9yBEpRd5W",1226292872263032832,2020-02-08 23:52:58,TweetDeck,42,8
679,"Singapore confirms 7 new cases of novel #nCoV #coronavirus, including a taxi driver and a private-hire driver https://t.co/eY7HYF52DB",1226292793355722753,2020-02-08 23:52:40,Twitter for Android,0,3
680,people infected with 2019-nCoV can spread the disease by breathing https://t.co/isukd0DaLu,1226292694529511424,2020-02-08 23:52:16,Twitter for iPhone,0,73
681,"Singapore confirms 7 new cases of novel #nCoV #coronavirus, including a taxi driver and a private-hire driver https://t.co/eY7HYF52DB",1226292622685298688,2020-02-08 23:51:59,Twitter Web App,0,3
682,"CYNTHIA VILLAR: nCoV scare will make people consider FARM TOURISM, w/c is local TOURISM.

Wow! She has the gall to TALK about FARM TOURISM, when her REAL ESTATE CO. has been CONVERTING AGRICULTURAL LANDS into RESIDENTIAL LOTS?

SO, ANONG FARMS ANG PINAGSASABI NIYA? TROLL FARMS?🙄 https://t.co/39wYoUNkM8",1226292525649891328,2020-02-08 23:51:36,Twitter for Android,0,337
683,"Novel coronavirus (2019-nCoV)
» https://t.co/jOh5Uw1kqj
On this page you can find information and guidance from @WHO regarding current novel #CoronavirusOutbreak (#2019nCoV) that was first reported from #Wuhan, 🇨🇳, on 31 Dec 2019. Daily updates available.
https://t.co/P3naHT3a4T",1226292520906260482,2020-02-08 23:51:35,Twitter Web Client,0,0
684,NCOV - No Ca-date On Valentines,1226292492695244800,2020-02-08 23:51:28,Twitter for Android,0,7075
685,"In a single-center case series of 138 hospitalized patients with confirmed #nCoV–Infected #Pneumonia (NCIP) in #Wuhan China, hospital-related transmission of nCoV was suspected in 41% of patients, 26% received ICU care, mortality was 4.3%.
(just published)
https://t.co/trSAHQ0cMh",1226292484571041792,2020-02-08 23:51:26,Twitter for iPad,0,7
